,Title,Text
199,"Barcelona Vs Getafe: Messi Gemilang, El Barca Menang 5-2","Barcelona berhasil mengalahkan Getafe 5-2 dalam laga lanjutan Liga Spanyol. Lionel Messi tampil gemilang dengan membuat dua gol dan satu assist.

Barcelona menghadapi Getafe di Camp Nou, Jumat (23/4/2021) dini hari WIB. Blaugrana tampil sangat dominan sepanjang laga.

Mereka mencatatkan pengusaan bola sebesar 80,5 persen dibanding milik Getafe yang hanya 19,5 persen. Barcelona mampu mencetak lima gol di laga ini melalui brace Lionel Messi (menit ke-8 dan 33'), gol bunuh diri Sofian Chakla (28') serta torehan Ronald Araujo (87') dan penalti Antoine Griezmann (90+3').

Meski demikian, lini pertahanan Barcelona harus mendapat sorotan. Pasalnya, El Barca harus kebobolan dua gol dari minimnya tekanan Getafe.

Los Azulones mencetak gol lewat bunuh diri Clement Lenglet dan penalti Enes Unal hanya dari satu shoot on target yang mereka lepaskan sepanjang 90 menit.

Tambahan tiga angka membuat Barcelona kini mengumpulkan 68 angka di urutan ketiga. Mereka berjarak dua poin dari Real Madrid di posisi kedua dan lima angka dari Atletico Madrid di puncak klasemen.

Namun, Barcelona masih memiliki satu laga tunda. Sementara, Getafe dengan kekalahan ini masih tertahan di posisi ke-15 dengan 31 poin.

[Gambas:Opta]

Jalannya Pertandingan

Barcelona sudah unggul cepat ketika laga baru berjalan delapan menit. Umpan panjang terukur Sergio Busquets dari tengah lapangan membebaskan Lionel Messi.

Gol!! Lolos dari jebakan offside, Messi menusuk ke kotak penalti sebelum melepas sepakan terukur yang memperdayai David Soria. Barcelona unggul 1-0.

Namun, Getafe hanya butuh empat menit berselang untuk menyamakan kedudukan. Gol ini berawal dari pergerakan Marc Cucurella di sisi kiri.

Gol!! Umpan silang Cucurella yang bisa disambar Angel Rodriguez mengenai Clement Lenglet. Bola berbelok arah dan mengecoh Marc-Andre ter Stegen. Kedudukan sama kuat 1-1.

Pada menit ke-28, kesalahan Sofian Chakla harus dibayar mahal oleh Getafe. Barcelona bisa kembali memimpin.

Gol!! Chakla tak cermat melepas backpass saat Soria berusaha keluar dari sarangnya. Umpan Chakla justru bergulir ke gawang sendiri.

Barcelona bisa menambah gol di menit ke-33. Messi kembali menunjukkan maginya.

Gol!! Menerima sundulan dari Lenglet, Messi menyambar dengan sepakan voli keras. Usaha pertamanya ini masih menerpa tiang. Bola muntah langsung dimanfaatkannya kembali untuk menjadi gol.

Lionel Messi mencetak gol keduanya saat menghadapi Getafe (AP Photo/Joan Monfort) Foto: AP/Joan Monfort Lionel Messi mencetak gol keduanya saat menghadapi Getafe (AP Photo/Joan Monfort) Foto: AP/Joan Monfort

Skor 3-1 untuk keunggulan Barcelona ini bertahan hingga babak pertama tuntas.

Selepas jeda, Barcelona tetap memegang kendali laga. Namun, mereka banyak membuat kesalahan sendiri saat membangun serangan. Hal ini membuat mereka kesulitan menciptakan peluang berbahaya.

Pada menit ke-69, Getafe justru mampu mencuri kesempatan dengan berhasil mendapatkan hadiah penalti. Wasit menunjuk titik putih usai meninjau VAR akibat Ronald Araujo menginjak kaki Enes Unal.

Gol!! Enes Unal sendiri yang maju sebegai eksekutor menjalankan tugasnya dengan baik. Sepakannya ke arah kanan gawang mengecoh Ter Stegen.

Sepakan penalti Enes Unal mengecoh Marc-Andre ter Stegen (Photo by Eric Alonso/Getty Images) Foto: Getty Images/Eric Alonso Sepakan penalti Enes Unal mengecoh Marc-Andre ter Stegen (Photo by Eric Alonso/Getty Images) Foto: Getty Images/Eric Alonso

Barcelona kembali memburu gol untuk mengamankan kemenangan mereka. Usaha mereka membuahkan hasil di menit ke-87.

Gol!! Sepak pojok Messi bisa ditanduk Araujo untuk menggetarkan jala Getafe. Barcelona unggul 4-2.

Tuan rumah mendapat hadiah penalti di menit akhir laga setelah Antoine Griezmann dilanggar oleh Chakla.

Gol!! Griezmann bisa mengkonversi penalti ini menjadi gol. Pasukan Ronald Koeman menutup laga dengan kemenangan 5-2.

Susunan Permain

Barcelona: Marc-Andre ter Stegen; Oscar Mingueza (Samuel Umtiti 76'), Gerard Pique (Ronald Araujo 46'), Clement Lenglet (Ilaix Moriba 46'), Jordi Alba; Sergi Roberto (Trincao 63'), Sergio Busquets, Frenkie de Jong; Lionel Messi, Antoine Griezmann, Pedri.

Getafe: David Soria; Juan Iglesias, Djene Dakonam, Sofian Chakla, Chema Rodriguez (Josete Miranda 76'); Damian Suarez, Nemanja Maksimovic (Mauro Arambarri 46'), Carles Alena (Sabit Abdulai 46'), Marc Cucurella (Amankwaa Akurugu 46'); Takefusa Kubo, Angel Rodriguez (Enes Unal 63').

Atletico Madrid Ditahan Imbang Getafe"
200,"Leicester Vs West Brom: Menang 3-0, The Foxes Mantap di Tiga Besar","Leicester City bangkit dari hasil buruk untuk mengalahkan West Bromwich Albion 3-0. Tiga poin itu memantapkan The Foxes di tiga besar Premier League.

Leicester menjamu WBA di King Power Stadium, Jumat (23/4/2021) dini hari WIB. Leicester dalam tren kurang bagus setelah menelan dua kekalahan beruntun di liga sebelum ini, dari Manchester City dan West Ham United.

Maka dari itu tiga poin jadi target Leicester yang menurunkan Jamie Vardy dan Kelechi Iheanacho di depan. Bermain agresif, Leicester menciptakan 17 attempts, tujuh di antaranya on goal.

Sementara itu, WBA cuma diberikan tiga kali attempts dengan satu on goal. Vardy membuka keunggulan Leicester pada menit ke-23 saat mencocor bola umpan tarik Timothy Castagne dari sisi kanan, untuk menaklukkan Sam Johnstone dari dekat.

Tiga menit berselang, keunggulan Leicester bertambah saat korner Youri Tielemans ditanduk dengan sempurna ke gawang Johnstone. Leicester tak mengendurkan tekanan meski unggul dua gol.

Hasilnya pada menit ke-36, Iheanacho memperbesar skor jadi 3-0. Vardy menusuk dari sisi kiri dan kemudian mengumpan kepada Iheanacho yang menuntaskannya dengan sontekan kaki kanan.

Skor 3-0 tak berubah hingga pertandingan usai meski Leicester berupaya menambah gol. Dengan total 59 poin dari 32 laga, Leicester mencatatkan torehan poin ketiga terbaik sepanjang sejarahnya di Liga Inggris, hanya kalah dari 63 poin musim 1962/1963 dan 69 poin musim 2015/2016.

Vardy menuntaskan puasa golnya dalam 12 pertandingan terakhir di seluruh kompetisi, sementara Iheanacho mencetak gol ke-13 di semua ajang tahun ini yang cuma bisa dikalahkan Harry Kane (15).

Si Rubah mantap di posisi ketiga dengan unggul empat poin dari Chelsea di posisi keempat serta West Ham United di posisi kelima. Bisakah Leicester City lolos ke Liga Champions musim depan?"
201,Klub LaLiga Penggagas European Super League Lolos Sanksi,"Real Madrid, Barcelona, dan Atletico Madrid menjadi klub Liga Spanyol yang mengusung European Super League. LaLiga tidak akan menghukum mereka.

Real Madrid, Barcelona, dan Atletico menjadi tiga wakil LaLiga yang turut membangun European Super League, bersama 9 tim lainnya yakni 6 wakil Premier League dan tiga klub Serie A.

Ajang itu kemudian dikecam banyak pihak, karena dianggap terlalu eksklusif, tak adil, dan cuma mengejar keuntungan. Alhasil, satu per satu tim meninggalkannya.

Dari LaLiga, hanya Atletico yang sudah menyatakan mundur. Real Madrid dan Barcelona masih belum memberi pernyataan, meski desakannya masih masif.

Ada banyak saran agar tim yang menggagas diberi hukuman sebagai efek jera. Bos LaLiga, Javier Tebas, tidak melakukannya.

""Kami tidak terburu-buru memberi sanksi kepada klub. Para pemilik klub sudah kena sanksi lewat reaksi yang ada,"" katanya.

Senada dengan Tebas, Presiden Villarreal Fernando Roig menilai klub yang menggagas European Super League dihukum. Ia menekankan dialog guna menyelesaikan masalah.

""Saya tidak mendukung siapa pun yang dihukum. Dialog adalah jalan ke depan, tetapi solusinya bukan lebih banyak pendapatan, tetapi lebih sedikit biaya,"" katanya.

Tebas juga mengecam sikap Florentino Perez, Presiden Real Madrid yang jadi Presiden European Super League. Ia menilainya sebagai pembohong.

""Entah mereka berbohong atau mereka benar-benar salah. Ini tidak akan menyelamatkan sepakbola. Selain itu, sepakbola Spanyol telah membayar pajaknya selama Covid, belum meminta dana talangan dari pemerintah. Bukan bencana seperti yang dikatakan Perez,"" kata Javier Tebas."
202,Napoli Vs Lazio: Hujan Gol! Il Partenopei Menang 5-2,"Tujuh gol terjadi saat Napoli berjumpa dengan Lazio dalam lanjutan Serie A. Il Partenopei mampu meraih tiga angka usai menang 5-2.

Napoli menjamu Lazio di Stadio Diego Armando Maradona, Jumat (23/4/2021) dini hari WIB. Tuan rumah mendapatkan hadiah penalti saat laga baru berjalan tujuh menit.

Wasit menunjuk titik putih usai meninjau Video Assistant Referee (VAR) akibat Sergej Milinkovic-Savic mengangkat kaki terlalu tinggi saat berduel dengan Kostas Manolas. Lorenzo Insigne maju sebagai eksekutor.

Sepakan Insigne ke arah tengah mengecoh Pepe Reina. Napoli unggul 1-0.

Il Parteinopei hanya butuh lima menit untuk menggandakan kedudukan. Menusuk dari sisi kanan, Matteo Politano melepas tembakan dari dalam kotak penalti.

Tembakan Politano ke arah tiang dekat gagal dibendung Reina. Napoli menjauh 2-0.

Skor 2-0 untuk keunggulan Napoli bertahan hingga babak pertama tuntas.

Selepas jeda, Napoli mampu unggul 3-0 pada menit ke-53. Insigne melepas sepakan keras dari luar kotak penalti yang bersarang ke pojok kanan atas gawang Elang Ibu Kota.

Napoli belum puas dengan keunggalan tiga gol. Mereka menambah gol pada menit ke-67.

Umpan tarik Piotr Zielinski dari sisi kanan langsung disambar Dries Mertens. Tembakan Mertens meluncur deras ke gawang Reina. Papan skor berubah 4-0 untuk keunggulan tuan rumah.

Pada menit ke-71, Lazio bisa memperkecil ketinggalan. Ciro Immobile yang tak terkawal di sisi kiri kotak penalti membuat sepakan melengkung yang memperdayai Alex Meret.

Gol ini melecut semangat anak asuhan Simone Inzaghi. Mereka kembali mampu bikin gol empat menit berselang.

Milinkovic-Savic dengan tenang mengeksekusi tendangan bebas di depan kotak penalti Napoli. Skor saat ini 4-2 masih untuk keunggulan Napoli.

Gelontoran gol di laga ini belum berakhir. Napoli kembali menjauhkan jarak keunggulan pada menit ke-80.

Victor Osimhen mencetak gol untuk membuat Napoli memimpin 5-2. Skor ini bertahan hingga laga berakhir.

Tambahan tiga angka membuat Napoli kini mengumpulkan 63 angka di peringkat kelima. Mereka hanya berjarak dua angka dari Juventus di urutan keempat.

Pasukan Gennaro Gattuso menjauhi Lazio yang berada tepat di bawah mereka dengan terpaut lima angka. Biancocelesti duduk di posisi keenam dengan 58 poin.

Susunan Pemain

Napoli: Meret; Di Lorenzo, Koulibaly, Manolas (Amir Rrahmani 72'), Hysaj; Fabian Ruiz, Bakayoko; Politano (Hirving Lozano 72'), Zielinski (Eljif Elmas 82'), L Insigne; Mertens (Victor Osimhen 72').

Lazio: Reina; Marusic, Acerbi, Radu; Lazzari, Milinkovic-Savic (Daniel Akpa-Akpro 85'), Leiva (Danilo Cataldi 58'), Luis Alberto (Andreas Pereira 65'), Fares (Senad Lulic 65'); Immobile (Vedat Muriqi 84'), Correa.

Drama 6 Gol Saat Atalanta Cukur Napoli"
203,Deal! Ibrahimovic Lanjut di Milan Musim Depan,"Zlatan Ibrahimovic masih dibutuhkan oleh AC Milan. Oleh karenanya, Rossoneri memperpanjang masa tinggal Ibrahimovic hingga tahun depan.

Ibrahimovic secara resmi menekan kontrak barunya di Casa de Milan pada Jumat (23/4/2021) dini hari WIB atau Kamis malam waktu setempat. Dia ditemani sejumlah petinggi klub termasuk Direktur Olahraga Paolo Maldini.

Ibrahimovic akan tetap jadi bagian skuat Milan musim 2021/2022, meski akan berusia 40 tahun pada 3 Oktober. Durasi kontraknya cuma semusim tapi Ibrahimovic kabarnya mendapat gaji cukup besar, 7 juta euro per musim atau sekitar Rp 122 miliar.

Ibrahimovic juga akan mendapat bonus jika mampu membawa Milan jadi juara musim depan, atau setidaknya bisa finis empat besar. Meski sudah berumur 39 tahun, Ibrahimovic memang masih berkontribusi besar.

Di tengah hantaman cedera dan juga infeksi COVID-19, Ibrahimovic mampu mencetak 17 gol dan 3 assist dalam 25 pertandingan di seluruh ajang. Pemain asal Swedia itu kembali ke Milan pertengahan musim lalu.

Pada periode keduanya, Zlatan Ibrahimovic bikin 28 gol dari 45 laga. Sementara, di periode pertamanya 2010 hingga 2012, ada 56 gol dibuat dari total 85 laga sekaligus membawa AC Milan juara Serie A 2010/2011 serta Piala Super Italia."
204,Barcelona: Salah Besar Jika European Super League Ditentang,"Barcelona menyebut European Super League harusnya tidak ditentang. Mereka tetap setia dengan rencana Liga Super itu dan meminta fan bersabar.

Seperti dikabarkan sebelumnya, European Super League akhirnya ditangguhkan setelah sembilan klub memutuskan mengundurkan diri kemarin, menyusul ramainya penolakan.

Setelah itu tinggal tersisa empat klub, Barcelona, Real Madrid, dan Juventus. Ketiganya memang ngotot untuk tetap menjalankan kompetisi yang dinilai mendatangkan banyak uang di tengan pandemi virus corona saat ini.

Barcelona akhirnya angkat bicara juga, Jumat (23/4/2021) dini hari WIB, terkait gonjang-gonjang European Super League. Lewat pernyataan resminya, ada dua poin penting yang dijabarkan oleh klub Catalan tersebut.

Pada poin pertama, Barcelona secara garis besar tetap menyetujui rencana European Super League tersebut. Mereka justru menyerang balik para pengkritik, karena European Super League itu dinilai sangat dibutuhkan.

Sebab, Barcelona harus bisa bertahan dalam kondisi sulit seperti sekarang. Mereka pun akan membicarakan dengan para anggota klub terkait rencana European Super League ke depannya.

""FC Barcelona berbagi pandangan dengan sebagian besar klub sepakbola top Eropa, terkait iklim sosial ekonomi saat ini, bahwa ada kebutuhan untuk mengubah struktural agar finansial bisa terjamin dan sepakbola bisa berjalan dengan layak, sehingga bisa memberikan hiburan untuk para penggemar di seluruh dunia dengan cara mengkonsolidasikan sekaligus menambah luar basis penggemar olahraga ini, yang merupakan kekuatan utama serta paling besar,"" ujar penyataan resmi Barcelona.

""Maka dari itu manajemen Barcelona langsung sepakat dengan ide European Super League yang dibuat untuk menambah daya tarik serta kualitas pertandingan yang diberikan kepada fan secara bersamaan. Barcelona selalu berprinsip bahwa formula yang dipakai harus bisa menguntungkan semua pihak.""







""Keputusan itu sudah dibuat dan diyakini jadi sebuah kesalahan besar jika menolak jadi bagian dari proyek ini. Sebagai salah satu klub olahraga top dunia, kami ingin selalu jadi yang terdepan, sekaligus jadi bagian tak terpisahkan dari identitas klub dan semangat olahraga, sosial, dan kelembagaannya,""

Selain itu, pada poin kedua yang juga tak kalah panjang penjabarannya, Barcelona meminta sejumlah pihak terutama suporter untuk bersabar dengan persiapan European Super League.

""Meski kami menyadari betapa pentingnya masalah ini, kamu selalu bertindak dengan sangat transparan. FC Barcelona selalu hati-hati dalam bertindak dan meminta pengertian, rasa hormat, dan yang terpenting kesabaran pendukung FC Barcelona sekaligus pendapat publik pada umumnya."""
205,"Atletico Vs Huesca: Menang 2-0, Los Colchoneros ke Puncak Lagi","Atletico Madrid kembali memuncaki Liga Spanyol 2020/2021. Ini setelah Los Colchoneros menang 2-0 atas Huesca.

Pada pertandingan yang dihelat di Estadio Wanda Metropolitano, Jumat (23/4/2021) dini hari WIB, Atletico mencetak gol di masing-masing, yakni Angel Correa di babak pertama dan Yanick Fereira Carrasco di babak kedua.

Posisi pertama klasemen yang sempat direbut Real Madrid mampu diambil alih oleh Atletico dengan 73 poin dari 32 laga. Unggul tiga poin atas rival sekotanya itu. Huesca masih di posisi ke-18 dengan 27 poin.

[Gambas:Opta]



Jalannya pertandingan Atletico Vs Huesca

Atletico yang butuh kemenangan untuk kembali ke puncak klasemen, langsung bermain agresif sejak menit awal. Mereka coba menekan pertahanan Huesca memaksimalkan Kieran Trippier dan Renan Lodi di sisi sayap.

Tapi, Huesca punya kans untuk bikin gol di menit ketiga. Dari situasi sepakan bebas, bola mengarah ke depan gawang dan ditanduk Dimitrios Siovas, tapi mampu diamankan Jan Oblak.

Atletico membalas di menit ke-11, tak cuma satu tapi dua peluang beruntun. Marcos Llorente menusuk dari sisi kanan dan mengirimkan bola kepada Yannick Fereira Carrasco, tapi bisa ditepis Aitor Fernandez.

Bola muntah disambar Saul Niguez yang kembali bisa diadang Fernandez untuk menghasilkan sepak pojok. Semenit setelahnya Hector Herrera yang punya kans untuk menjebol jala Huesca lewat tembakan voli, tapi masih menyamping.

Kebuntuan akhirnya pecah juga di menit ke-39. Diawali bola panjang ke Trippier yang menusuk di sisi kanan dan diteruskan kepada Llorente di dekatnya. Bola kemudian dioper lagi ke Angel Correa.

Atletico Madrid mencetak gol pertama lewat Angel Correa Foto: AP/Manu Fernandez Atletico Madrid mencetak gol pertama lewat Angel Correa Foto: AP/Manu Fernandez

Correa mengecoh dua pemain Huesca sebelum menembak bola ke gawang, yang sempat mengenai kaki lawan sebelum masuk. Skor 1-0 untuk keunggulan Atletico bertahan hingga turun minum.

Dua menit usai jeda, Atletico sudah mengancam gawang Huesca. Beruntung Fernandez bisa menepis bola sepakan melengkung Koke dari dalam kotak penalti.

Di menit ke-59 Renan Lodi mendapat ruang tembak di sisi kanan pertahanan Huesca dan mengarahkan bola tepat ke pojok gawang, tapi bisa dibendung Fernandez.

Huesca sempat mengancam di menit ke-79 saat Sergio Gomez meliuk melewati dua pemain Atletico dan saat mau menembak, Stefan Savic dengan cepat menghalau bola.

Upaya Atletico untuk mencetak gol kedua berbuah hasil di menit ke-81. Moussa Dembele lolos dari jebakan offside saat menerima umpan di sisi kanan dan dia coba memberikan umpan tarik yang digagalkan pertahanan Huesca.

Bola sempat dikuasai tim tamu di lini pertahanan, tapi blunder dua pemainnya membuat Llorente merebutnya. Melihat Carrasco bebas, bola diberikan kepadanya dan mudah saja diceploskan ke gawang dari jarak dekat.

Hingga laga berakhir, skor 2-0 untuk kemenangan Atletico bertahan.

Susunan pemain

Atletico Madrid: Jan Oblak; Kieran Trippier, Stefan Savic, Jose Gimenez, Renan Lodi; Saul Niguez, Hector Herrera (Moussa Dembele 76'), Koke, Yannick Carrasco (Geoffrey Kondogbia 84'); Marcos Llorente, Angel Correa (Lucas Torreira 84').

Huesca: Alvaro Fernandez; Pablo Insua (Borja Garcia 84'), Jorge Pulido, Dimitrios Siovas; Dani Escriche, Idrissa Doumbia, Pedro Mosquera (Javier Galan 63'), Mikel Rico, Sergio Gomez; Rafa Mir (Sandro Ramírez 63'), Shinji Okazaki (David Ferreiro 63')."
206,Ed Woodward Mundur Gara-gara MU Ikut European Super League?,"Ed Woodward secara mendadak mengundurkan diri dari Manchester United. Hal itu dilakukan karena Woodward tak sepakat soal European Super League.

Woodward mengumumkan pengunduran dirinya dari MU, Rabu (21/4/2021) dini hari WIB kemarin. Dia akan meninggalkan jabatan Executive Vice Chairman pada akhir 2021.

Sejatinya pengumuman pengunduran diri Woodward terbilang mengejutkan, mengingat tidak ada kabar sebelumnya. Namun, kesepakatan dengan keluarga Glazers selaku pemilik klub rupanya sudah berlangsung sejak lama.

Woodward akhirnya diizinkan untuk meninggalkan klub akhir tahun ini. Tapi, pengumuman pengunduran diri Woodward rupanya lebih cepat dari perkiraan.

Ya, Woodward mundur hanya selang dua hari setelah terbentuknya European Super League, di mana pemilik MU Joel Glazer jadi salah satu pengagasnya. Nah, keputusan ini yang membuat Woodward dalam tekanan hebat.

Di satu sisi, Woodward harus mengikuti keinginan Glazer untuk mendukung European Super League. Tapi, posisi Woodward sebagai salah satu pejabat UEFA dan Asosiasi Klub Eropa (ECA) tentu membuatnya harus bersebrangan dengan pemilik klub.

Woodward akhirnya memilih mundur dari jabatannya di UEFA tak lama setelah pengumuman European Super League. Tak mau disalahkan atas bergabungnya MU ke European Super League, Woodward juga meletakkan jabatannya di MU.

Woodward tak sejalan dengan keinginan Glazer untuk menggelar European Super League, meski akhirnya MU mundur usai didesak banyak pihak.

Untuk calon pengganti Ed Woodward, Manchester United kabarnya akan mendekati mantan kipernya Edwin van der Sar yang kini jadi pejabat teras di Ajax Amsterdam. Demikian dikutip Sky Sports."
207,"Diwarnai Dua Kartu Merah, Roma Vs Atalanta Berakhir Imbang 1-1","Atalanta gagal menyalip AC Milan di klasemen Liga Italia. Itu setelah mereka cuma bermain imbang 1-1 dengan AS Roma di giornata ke-32.

Bermain di Olimpico, Kamis (22/4/2021), Atalanta sempat unggul di menit ke-26 lewat sepakan Ruslan Malinovsky. Namun kartu merah Robin Gosens di menit ke-69 memberi keuntungan bagi Roma.

Giallorossi pun akhirnya lolos dari kekalahan usai sepakan jarak Bryan Cristante di menit ke-75. Kartu merah Roger Ibanez di injury time membuat Roma juga bermain dengan 10 orang, namun Atalanta tak mendapat keuntungan apa-apa dari situ.

Tambahan satu poin ini membuat Atalanta kembali ke urutan ketiga klasemen dengan 65 poin, unggul head-to-head dengan Juventus di peringkat empat yang punya poin sama. Namun mereka gagal menyalip Milan yang punya 66 poin.

Sedangkan bagi Roma, hasil imbang ini membuat mereka tetap di urutan ketujuh dengan 55 poin.

[Gambas:Opta]

Jalannya pertandingan

Tim tamu mengancam lebih dulu. Ruslan Malinovskiy melepaskan tembakan kaki kirinya pada menit ke-9, namun berhasil dihalau oleh kiper Roma, Pau Lopez. Lima menit kemudian, giliran sepakan jarak dekat Duvan Zapata yang diamankan portiere asal Spanyol itu.

Roma berusaha keluar dari tekanan. Ada Edin Dzeko yang mengancam gawang Atalanta di menit ke-17, tapi tendangannya masih melebar di sisi kanan.

Atalanta kembali menyerang. Di menit ke-20, Lopez kembali menepis tendangan Zapata di kotak penalti. Dua menit setelahnya, serangan balik dari Josip Ilicic juga bisa diblok Lopez.

Upaya Atalanta akhirnya membuahkan hasil di menit ke-26. Crossing mendatar Robin Gosens dari sisi kiri dituntaskan Ruslan Malinovskyi juga dengan sepakan kaki kiri yang menggetarkan gawang Roma. La Dea memimpin 1-0.

Para pemain Atalanta merayakan gol Malinovsky (18). Foto: Getty Images/Paolo Bruno Para pemain Atalanta merayakan gol Malinovsky (18). Foto: Getty Images/Paolo Bruno

Unggul satu gol tak mengendurkan serangan Atalanta. Zapata hampir menggandakan keunggulan di menit ke-32, andaikan sepakannya tak ditepis Lopez. Begitu pula tembakan keras Remo Freuler di menit ke-34, lagi-lagi Lopez tampil sebagai penyelamat. Skor 1-0 untuk Atalanta bertahan hingga jeda.

Di babak kedua, Atalanta kembali banyak menekan Roma. Mario Pasalic punya peluang di menit ke-60, tetapi sepakan mendatarnya bisa diamankan Lopez.

Namun upaya Atalanta mengejar kemenangan terganggu di menit ke-69. Gosens, yang sudah mendapat kartu kuning di menit ke-52 karena tekel telat kepada Rick Karsdorp, diganjar kartu kuning kedua karena melanggar keras Jordan Veretout.

Dalam situasi 11 vs 10, Roma berusaha memanfaatkan situasi. Di menit ke-75, kerja keras mereka terbayar. Bebas tak terkawal, Bryan Cristante melepaskan sepakan jarak jauh yang bersarang di pojok kanan bawah gawang Atalanta. Skor menjadi 1-1.

Bryan Cristante (tengah) menyelamatkan Roma dari kekalahan. Foto: Getty Images/Paolo Bruno Bryan Cristante (tengah) menyelamatkan Roma dari kekalahan. Foto: Getty Images/Paolo Bruno

Dalam kedudukan imbang, Roma makin percaya diri. Dzeko hampir mencetak gol kedua Roma di menit ke-81, namun sepakan kerasnya ditepis oleh Pierluigi Gollini. Di injury time, Carles Perez sempat melepaskan tembakan jarak jauh, namun kembali ditepis Gollini.

Roma juga kehilangan Roger Ibanez di pengujung laga karena kartu merah, namun skor 1-1 tetap tak berubah hingga peluit panjang.

Susunan pemain

AS Roma: Pau Lopez; Mancini, Cristante, Ibanez; Karsdorp, Villar (Perez 76'), Veretout, Calafiori (Peres 46'); Pellegrini, Mkhitaryan (Mayoral 85'); Dzeko

Atalanta: Gollini; Djimsiti, Romero, Palomino; Mahle, De Roon, Freuler, Gosens; Ilicic (Muriel 59'), Malinovskyi (Pasalic 59'); Duvan Zapata (Toloi 73')"
208,Presiden Barcelona: Klub Sangat Butuh European Super League,"Presiden Barcelona Joan Laporta akhirnya buka suara terkait polemik European Super League. Ia mengatakan kompetisi ini sangat dibutuhkan oleh klub.

12 klub top Eropa mengumumkan gagasan untuk menggelar European Super League Senin (19/4/2021). Namun, selang beberapa hari setelah wacana ini digaungkan satu per satu klub mulai memutuskan menarik diri.

Tekanan dari para fan membuat mereka mengambil langkah tersebut. Tim Big Six dari Liga Inggris yaitu Manchester City, Manchester United, Chelsea, Liverpool, Tottenham Hotspur, dan Arsenal mengambil langkah pertama sepakat untuk mundur.

Hal ini diikuti oleh duo Milan, Inter Milan dan AC Milan serta Atletico Madrid. Kini, tersisa Barcelona, Real Madrid dan Juventus yang belum menyatakan sikap untuk mundur.

Presiden Barcelona, Joan Laporta, akhirnya buka suara terkait polemik European Super League ini, Kamis (22/4). Ia menegaskan sangat menginginkan kompetisi ini tetap bergulir.

Ia berharap bisa berdiskusi dengan UEFA terkait kelangsungan European Super League. Pasalnya, UEFA sebelumnya mengancam bakal memberi sanksi klub-klub yang tampil di ajang European Super League.

Laporta yang baru terpilih memimpin Barcelona kembali Maret lalu yakin European Super League akan memberikan dampak positif secara ekonomi kepada klub. Meski demikian, ia mengungkapkan bahwa keputusan Barcelona soal ajang ini tetap di tangan para anggota klub atau socio.

""(European Super League) mutlak diperlukan. Kami mendukung penuh kompetisi domestik dan akan berbicara dengan UEFA,"" ujar Laporta kepada TV3 dikutip dari Marca.

""Kami harus berhati-hati dalam menentukan sikap. Ini adalah hal yang kami butuhkan. Namun, keputusan terakhir tetap (dari) anggota klub.""

""Ini harus menjadi kompetisi yang menarik, berdasarkan pada nilai olahraga. Kami terbuka untuk dialog dengan UEFA. Saya pikir akan ada jalan tengah,"" jelasnya.

Presiden Terpilih Barcelona, Joan Laporta: Messi Mencintai Barca"
209,Kemenangan Persija Buat Ketua The Jakmania,"Persija Jakarta memetik kemenangan 2-0 atas Persib Bandung di leg pertama final Piala Menpora 2021. Ini dipersembahkan untuk para suporternya, khususnya Ketua The Jakmania.

Pada laga final ini, Persija sudah memimpin dua gol tanpa balas saat pertandingan baru berjalan tujuh menit. Pertama lewat gol Braif Fatari saat laga belum berjalan semenit.

Lalu gawang I Made Wirawan sudah bobol lagi di menit ketujuh lewat gol Taufik Hidayat. Persija mampu mempertahankan keunggulan tersebut hingga pertandingan tuntas dan berada dalam posisi bagus jelang leg kedua final akhir pekan ini.

Kemenangan yang membuat pelatih Persija Sudirman senang bukan main. Dia pun mempersembahkan kemenangan ini untuk suporter setianya terutama Ketua The Jakmania Diky Soemarno yang sedang sakit.

""Kemenangan ini saya persembahkan untuk saudara saya Ketua The Jakmania, Diky Soemarno, yg sedang melawan sakit dan semua untuk The Jakmania dimanapun berada,"" ujar Sudirman seusai laga di Stadion Maguwoharjo, Sleman, Kamis (22/4/2021) malam WIB.

""Alhamdulillah pertandingan malam ini kami bisa menang, kemenangan ini sangat penting bagi kami karena di leg kedua melawan Persib,"" sambungnya.

Sudirman membeberkan resep kemenangannya melawan Persib. Meski belum terkalahkan, gawang Maung Bandung selalu kebobolan dan ini menunjukkan celah besar di pertahanan yang mampu dimaksimalkan Persija lewat permainan umpan silang.

""Memang kita mengeksploitasi kelemahan Persib. Kita tahu Persib memang belum pernah kalah tapi selalu kemasukan, dan itu menjadi strategi saya ke pemain untuk berani nyerang, masuk ke kotak penalti.""

""Karena Persib memang tidak pernah kalah, tapi kita tetap bisa membuat gol,"" tutupnya."
